UserId;SimilarUser;Similarity
254;220240;0.0236
254;221445;0.012
254;222050;0.0049
254;223154;0.0226
254;224138;0.017
254;224525;0.0139
254;225199;0.0072
254;226965;0.0948
254;227705;0.0122
254;228681;0.019
254;229011;0.0129
254;229741;0.0527
254;230030;0.0148
254;231237;0.014
254;233711;0.0127
254;234359;0.0159
254;234597;0.0145
254;235282;0.0111
254;235935;0.0173
254;236058;0.0316
254;236340;0.0118
254;240035;0.0152
254;240401;0.0204
254;240567;0.0637
254;241980;0.0097
254;242083;0.034
254;242299;0.0289
254;242361;0.0394
254;243930;0.0217
254;244171;0.0189
254;244277;0.0247
254;245410;0.0212
254;246156;0.0245
254;246311;0.0236
254;246617;0.0102
254;249628;0.0175
254;249862;0.0163
254;251394;0.0138
254;254206;0.0083
254;257700;0.0218
254;259260;0.0232
254;259829;0.0217
254;263163;0.0403
254;263325;0.0201
254;263877;0.0194
254;264317;0.0253
254;264525;0.0141
254;264657;0.02
254;266865;0.0295
254;267033;0.0149
254;267249;0.0302
254;270820;0.0216
254;271705;0.0316
254;273113;0.0093
254;276680;0.0164
1733;1733;1.0
1733;2110;0.0161
1733;2766;0.0011
1733;4385;0.0048
1733;6563;0.0175
1733;8936;0.0321
1733;9908;0.0249
1733;11993;0.0003
1733;18401;0.0176
1733;22625;0.0148
1733;28666;0.0108
1733;28938;0.0012
1733;30533;0.0152
1733;30735;0.0113
1733;30972;0.0003
1733;35836;0.0128
1733;37538;0.0012
1733;39281;0.0076
1733;44845;0.0092
1733;52199;0.0079
1733;55187;0.0008
1733;61028;0.0087
1733;62895;0.009
1733;65258;0.001
1733;66680;0.0102
1733;66942;0.0153
1733;69232;0.0235
1733;69405;0.0216
1733;70415;0.0075
1733;72352;0.0124
1733;73651;0.0104
1733;75591;0.0102
1733;76151;0.0079
1733;77480;0.0004
1733;80555;0.0011
1733;82407;0.0191
1733;82831;0.0017
1733;85426;0.021
1733;85993;0.0182
1733;88677;0.0197
1733;88693;0.0005
1733;92405;0.0012
1733;92810;0.0114
1733;94853;0.0006
1733;97754;0.0091
1733;100846;0.0157
1733;102275;0.0009
1733;102702;0.0101
1733;104665;0.0207
1733;108005;0.0135
1733;117111;0.0188
1733;122793;0.0097
1733;123883;0.0369
1733;124078;0.017
1733;124079;0.0022
1733;126693;0.027
1733;128208;0.024
1733;128696;0.0212
1733;129465;0.0164
1733;129851;0.0002
1733;133296;0.0157
1733;134797;0.0092
1733;136139;0.0003
1733;137589;0.0075
1733;138995;0.0237
1733;140358;0.0121
1733;141819;0.0016
1733;141902;0.0144
1733;143415;0.0077
1733;146803;0.0183
1733;147141;0.0183
1733;147965;0.0008
1733;153621;0.0011
1733;153718;0.0408
1733;154992;0.0092
1733;162738;0.0082
1733;163804;0.0082
1733;164828;0.0206
1733;164905;0.0051
1733;165308;0.0129
1733;168047;0.0001
1733;168245;0.0123
1733;170513;0.0164
1733;172512;0.0229
1733;174216;0.0068
1733;175052;0.0214
1733;177072;0.0099
1733;177374;0.0273
1733;179730;0.0234
1733;180917;0.0743
1733;181687;0.0257
1733;182086;0.0054
1733;187256;0.0135
1733;189516;0.0434
1733;196160;0.0093
1733;196466;0.0122
1733;196738;0.0089
1733;198012;0.0086
1733;201674;0.0238
1733;203799;0.0153
1733;208147;0.0439
1733;208829;0.0159
1733;213316;0.0004
1733;216012;0.0108
1733;216466;0.0218
1733;216683;0.0143
1733;219683;0.011
1733;220240;0.0177
1733;224138;0.0229
1733;224525;0.0013
1733;225996;0.0173
1733;228681;0.0088
1733;229011;0.0139
1733;229313;0.0178
1733;229329;0.0002
1733;238699;0.0058
1733;240035;0.0079
1733;241980;0.0101
1733;242083;0.0131
1733;244277;0.0122
1733;246156;0.0127
1733;247447;0.0256
1733;249628;0.0144
1733;249862;0.0077
1733;250184;0.0318
1733;250936;0.0237
1733;251140;0.0085
1733;255092;0.0126
1733;257028;0.0006
1733;257700;0.0065
1733;258938;0.0002
1733;260897;0.0005
1733;264082;0.0219
1733;264637;0.0279
1733;266056;0.0058
1733;270820;0.016
1733;271448;0.0003
1733;271705;0.0146
1733;273113;0.0354
1903;1903;1.0
1903;6543;0.0009
1903;32440;0.0018
1903;35836;0.0143
1903;43910;0.0177
1903;49422;0.0281
1903;49460;0.0176
1903;52350;0.0114
1903;55187;0.0144
1903;59971;0.049
1903;62891;0.017
1903;65258;0.0144
1903;77809;0.0185
1903;88793;0.0184
1903;88937;0.0248
1903;92652;0.0068
1903;97754;0.0015
1903;98758;0.0092
1903;127826;0.027
1903;140358;0.0105
1903;142121;0.0161
1903;146348;0.0131
1903;149069;0.006
1903;150979;0.0136
1903;162738;0.0066
1903;163202;0.021
1903;165319;0.0133
1903;187256;0.0172
1903;207246;0.0217
1903;210959;0.0096
1903;217740;0.0109
1903;222296;0.0083
1903;229741;0.0155
1903;235282;0.013
1903;240035;0.0284
1903;242083;0.0103
1903;244171;0.0197
1903;245410;0.0132
1903;249862;0.0136
1903;251394;0.0237
1903;252820;0.0149
1903;260183;0.0143
1903;260897;0.0125
1903;264317;0.0035
1903;266865;0.0204
1903;269157;0.0091
1903;271705;0.0026
2033;254;0.0528
2033;2033;1.0
2033;2276;0.0468
2033;6563;0.014
2033;7286;0.0079
2033;8253;0.0088
2033;8681;0.0158
2033;9856;0.0058
2033;9908;0.0253
2033;13082;0.0264
2033;13273;0.0106
2033;13582;0.0112
2033;13850;0.0075
2033;15957;0.0178
2033;17950;0.0078
2033;20201;0.0217
2033;21576;0.0117
2033;22625;0.019
2033;25409;0.014
2033;28523;0.0135
2033;30735;0.0479
2033;31391;0.0238
2033;32122;0.026
2033;33580;0.0145
2033;35836;0.0082
2033;36907;0.0176
2033;37208;0.0183
2033;37567;0.0125
2033;37644;0.009
2033;38273;0.0276
2033;39616;0.0202
2033;43806;0.0223
2033;51350;0.0098
2033;52350;0.0486
2033;55490;0.0156
2033;55734;0.0235
2033;55892;0.0089
2033;59150;0.0123
2033;60707;0.0232
2033;61901;0.0085
2033;66942;0.0273
2033;70052;0.0098
2033;73681;0.0272
2033;75591;0.0065
2033;76223;0.0244
2033;76942;0.0323
2033;78553;0.0299
2033;79186;0.0493
2033;79441;0.0112
2033;80538;0.0057
2033;80555;0.067
2033;81560;0.0315
2033;81977;0.0213
2033;83637;0.0093
2033;85993;0.0468
2033;87712;0.0125
2033;88122;0.0707
2033;88693;0.0046
2033;88937;0.0069
2033;91342;0.0274
2033;91832;0.0139
2033;94951;0.01
2033;94985;0.0043
2033;95316;0.0035
2033;97874;0.0051
2033;100459;0.0103
2033;101606;0.004
2033;102647;0.022
2033;102702;0.0195
2033;104399;0.0116
2033;104429;0.0114
2033;105517;0.0411
2033;108005;0.0125
2033;108352;0.0109
2033;110373;0.0063
2033;110483;0.0138
2033;110934;0.0238
2033;111174;0.0067
2033;111578;0.0139
2033;113904;0.0081
2033;114178;0.0095
2033;114544;0.0055
2033;119575;0.0055
2033;123883;0.0028
2033;124078;0.0379
2033;124597;0.0177
2033;126492;0.0054
2033;126693;0.0154
2033;129465;0.0077
2033;129851;0.0042
2033;130554;0.0161
2033;131027;0.0122
2033;131837;0.0322
2033;133571;0.006
2033;135458;0.0111
2033;136010;0.0379
2033;136252;0.0067
2033;136382;0.006
2033;140358;0.0146
2033;141902;0.0072
2033;143163;0.0187
2033;143415;0.0101
2033;145449;0.0272
2033;146230;0.0111
2033;146348;0.0241
2033;146803;0.0104
2033;147141;0.0305
2033;149069;0.0127
2033;149084;0.0228
2033;155014;0.0048
2033;155495;0.0187
2033;158254;0.0071
2033;163319;0.0074
2033;163804;0.0198
2033;165319;0.0306
2033;168047;0.0216
2033;170513;0.021
2033;170575;0.017
2033;170634;0.0553
2033;174092;0.0093
2033;177090;0.0102
2033;177374;0.0225
2033;177432;0.0259
2033;178181;0.0265
2033;179730;0.0333
2033;179978;0.0422
2033;180378;0.0095
2033;182053;0.0254
2033;182334;0.0196
2033;183088;0.0647
2033;185176;0.049
2033;193499;0.0101
2033;195469;0.0186
2033;197775;0.015
2033;198012;0.0258
2033;201290;0.0102
2033;201684;0.0075
2033;201768;0.0062
2033;201783;0.07
2033;203075;0.0574
2033;204359;0.0086
2033;204591;0.01
2033;205473;0.0091
2033;208141;0.0683
2033;208406;0.0206
2033;208568;0.0132
2033;208671;0.0247
2033;208829;0.0113
2033;211919;0.0254
2033;213150;0.0052
2033;213316;0.0131
2033;214786;0.0038
2033;214920;0.0157
2033;216012;0.0028
2033;216444;0.0077
2033;216683;0.0071
2033;218608;0.0093
2033;219683;0.0098
2033;220240;0.0156
2033;220278;0.0221
2033;222204;0.0167
2033;224646;0.0039
2033;226879;0.0317
2033;226965;0.0502
2033;227705;0.004
2033;229313;0.0064
2033;229741;0.0375
2033;230708;0.0158
2033;234359;0.0042
2033;234597;0.0086
2033;234721;0.0083
2033;238541;0.0154
2033;240401;0.0121
2033;240403;0.009
2033;240567;0.0089
2033;241666;0.0037
2033;242083;0.0091
2033;242409;0.0086
2033;243700;0.0051
2033;243930;0.0165
2033;245410;0.0182
2033;246156;0.0068
2033;247447;0.0078
2033;249628;0.0082
2033;249862;0.0011
2033;251844;0.003
2033;252222;0.0147
2033;252820;0.0155
2033;256247;0.0108
2033;259035;0.0117
2033;259380;0.0146
2033;259629;0.0047
2033;260897;0.0134
2033;263163;0.0126
2033;264525;0.0168
2033;266056;0.0057
2033;268932;0.0082
2033;269321;0.0074
2033;269728;0.0169
2033;270820;0.008
2033;271195;0.005
2033;271448;0.0096
2033;271705;0.0094
2033;273113;0.0047
2110;1733;0.0161
2110;2110;1.0
2110;6563;0.0251
2110;7286;0.0039
2110;8067;0.0089
2110;9417;0.018
2110;9856;0.0129
2110;9908;0.021
2110;10447;0.0128
2110;10819;0.0244
2110;22625;0.0125
2110;25601;0.0085
2110;30533;0.0128
2110;30735;0.0096
2110;31391;0.0141
2110;36299;0.0087
2110;37644;0.0075
2110;41084;0.0154
2110;41841;0.0275
2110;44595;0.0202
2110;49422;0.0129
2110;49460;0.0093
2110;52199;0.0067
2110;55490;0.0071
2110;55493;0.0133
2110;55892;0.0066
2110;61028;0.0142
2110;62881;0.0317
2110;66942;0.0187
2110;73651;0.0093
2110;75591;0.0282
2110;76942;0.0225
2110;80683;0.0038
2110;81560;0.0259
2110;82407;0.0162
2110;85426;0.0177
2110;85993;0.0154
2110;86202;0.0105
2110;92810;0.0097
2110;93363;0.0095
2110;95932;0.0061
2110;96448;0.0082
2110;99955;0.0119
2110;100846;0.0133
2110;102275;0.005
2110;102647;0.0061
2110;102702;0.0086
2110;104665;0.0413
2110;105517;0.0074
2110;106007;0.0105
2110;108005;0.0116
2110;110483;0.0034
2110;110934;0.0047
2110;112083;0.0109
2110;114444;0.0127
2110;116122;0.0124
2110;123095;0.0075
2110;123790;0.0135
2110;124078;0.0251
2110;126492;0.0092
2110;127826;0.0079
2110;128085;0.0137
2110;128696;0.0179
2110;130554;0.0224
2110;131126;0.0078
2110;131837;0.0134
2110;132836;0.0065
2110;136252;0.0106
2110;136348;0.0056
2110;136382;0.0266
2110;138543;0.0091
2110;138995;0.02
2110;141444;0.0074
2110;142121;0.0085
2110;143415;0.006
2110;146803;0.0155
2110;147141;0.0155
2110;149069;0.012
2110;153718;0.0136
2110;160295;0.0083
2110;162052;0.0047
2110;162590;0.0216
2110;163202;0.0142
2110;164096;0.0117
2110;165308;0.0076
2110;165319;0.0038
2110;169233;0.0125
2110;170513;0.0138
2110;171970;0.0095
2110;172512;0.0194
2110;175052;0.0181
2110;177432;0.0076
2110;178667;0.0091
2110;179730;0.0198
2110;180378;0.0213
2110;180917;0.0628
2110;183046;0.0214
2110;183995;0.0096
2110;185308;0.009
2110;188951;0.0184
2110;189516;0.0204
2110;196160;0.0079
2110;196466;0.0126
2110;196502;0.0077
2110;197364;0.0121
2110;202277;0.0183
2110;207782;0.0158
2110;208141;0.0097
2110;208406;0.0098
2110;209373;0.0164
2110;213316;0.0069
2110;214786;0.0092
2110;216444;0.0114
2110;216466;0.0184
2110;216683;0.0058
2110;218552;0.0057
2110;219683;0.0142
2110;224138;0.0119
2110;224430;0.0083
2110;226006;0.0046
2110;226879;0.0147
2110;229313;0.0151
2110;230708;0.0146
2110;231237;0.0098
2110;231827;0.0136
2110;235282;0.0078
2110;240401;0.016
2110;242083;0.0111
2110;246311;0.0035
2110;247447;0.0228
2110;249628;0.0121
2110;249862;0.0064
2110;250184;0.0403
2110;251339;0.022
2110;254206;0.0073
2110;255092;0.0107
2110;259260;0.0174
2110;264637;0.0236
2110;266753;0.0035
2110;266865;0.0054
2110;267635;0.0062
2110;268932;0.0119
2110;269890;0.0142
2110;270820;0.0135
2110;271195;0.0146
2110;271705;0.0179
2276;2033;0.0468
2276;2276;1.0
2276;4385;0.0057
2276;9856;0.0059
2276;10447;0.0049
2276;12982;0.005
2276;16916;0.0136
2276;18067;0.0133
2276;25409;0.0038
2276;27462;0.0052
2276;28634;0.0247
2276;30487;0.0092
2276;30735;0.0054
2276;31391;0.0098
2276;31846;0.0067
2276;36907;0.0069
2276;37208;0.0104
2276;37644;0.0066
2276;38273;0.002
2276;39467;0.0054
2276;41841;0.0047
2276;43619;0.0177
2276;44728;0.0081
2276;48025;0.0067
2276;49460;0.0092
2276;50225;0.0042
2276;51386;0.0087
2276;52917;0.0038
2276;53220;0.0338
2276;61028;0.0043
2276;61901;0.0069
2276;64436;0.0065
2276;66680;0.0037
2276;67663;0.0106
2276;67840;0.0063
2276;69721;0.0149
2276;70065;0.0058
2276;76151;0.0098
2276;76223;0.0124
2276;76483;0.0086
2276;77480;0.0065
2276;78448;0.0129
2276;80538;0.0042
2276;80555;0.0244
2276;80810;0.0172
2276;81560;0.0092
2276;81848;0.0096
2276;83287;0.0088
2276;84024;0.0219
2276;85426;0.0088
2276;85993;0.0096
2276;91342;0.0121
2276;92810;0.0092
2276;93363;0.0075
2276;93426;0.0059
2276;93629;0.0081
2276;95932;0.0078
2276;96448;0.0072
2276;97874;0.0035
2276;98758;0.004
2276;98787;0.0061
2276;101876;0.0144
2276;102275;0.0115
2276;102647;0.0113
2276;102702;0.0053
2276;104399;0.0034
2276;105517;0.0058
2276;106007;0.0167
2276;108005;0.0056
2276;109461;0.0129
2276;109574;0.0033
2276;110483;0.0191
2276;110934;0.0086
2276;111847;0.0128
2276;113270;0.0111
2276;115003;0.005
2276;117539;0.023
2276;119575;0.0204
2276;120908;0.0137
2276;122793;0.0044
2276;123790;0.0133
2276;124487;0.0092
2276;124597;0.0071
2276;125519;0.0066
2276;126492;0.0168
2276;126693;0.0191
2276;129851;0.0098
2276;132663;0.0079
2276;133296;0.0051
2276;135458;0.0114
2276;136010;0.0057
2276;136252;0.0085
2276;136348;0.007
2276;136382;0.0049
2276;137589;0.0076
2276;137688;0.0069
2276;138198;0.0102
2276;138578;0.0061
2276;139742;0.0145
2276;140036;0.0066
2276;140358;0.0076
2276;141444;0.0064
2276;141491;0.0139
2276;141493;0.0078
2276;142256;0.0091
2276;143415;0.005
2276;144255;0.0107
2276;145449;0.0058
2276;147224;0.0126
2276;147451;0.0062
2276;150979;0.0071
2276;152186;0.0087
2276;156467;0.0057
2276;157247;0.0036
2276;162738;0.0077
2276;163319;0.0061
2276;163804;0.0143
2276;163973;0.0169
2276;165308;0.0033
2276;165319;0.0093
2276;167349;0.0104
2276;168064;0.01
2276;169233;0.0201
2276;170947;0.0106
2276;172061;0.0105
2276;173291;0.0107
2276;173481;0.0154
2276;173684;0.0085
2276;174216;0.0102
2276;175052;0.0068
2276;177072;0.0081
2276;177432;0.0063
2276;178667;0.007
2276;179730;0.0137
2276;179978;0.0051
2276;180348;0.009
2276;181687;0.0096
2276;182746;0.0108
2276;182993;0.0047
2276;183196;0.0056
2276;185771;0.0061
2276;187256;0.0224
2276;188010;0.0095
2276;190807;0.0216
2276;192093;0.0109
2276;193458;0.0075
2276;193499;0.0103
2276;193898;0.0138
2276;194600;0.0066
2276;196466;0.0062
2276;196738;0.0085
2276;203799;0.0173
2276;204591;0.0178
2276;207499;0.012
2276;207782;0.0131
2276;208147;0.026
2276;208406;0.0084
2276;208829;0.0083
2276;209373;0.0078
2276;209756;0.0114
2276;209875;0.0086
2276;211344;0.0045
2276;211430;0.016
2276;211919;0.0036
2276;214786;0.0078
2276;217121;0.0216
2276;217318;0.029
2276;218552;0.0086
2276;218608;0.0104
2276;219683;0.0064
2276;220240;0.0064
2276;221445;0.0084
2276;222941;0.0127
2276;223154;0.0121
2276;225595;0.0038
2276;226879;0.0071
2276;227250;0.0072
2276;227705;0.0134
2276;228681;0.0082
2276;229011;0.0009
2276;229313;0.0083
2276;232945;0.0297
2276;234721;0.0106
2276;235935;0.0047
2276;236058;0.0147
2276;236172;0.0141
2276;236340;0.01
2276;236959;0.0121
2276;240035;0.0103
2276;240567;0.0055
2276;241666;0.0073
2276;241980;0.015
2276;242083;0.0107
2276;242299;0.0073
2276;244627;0.0051
2276;247752;0.0468
2276;249111;0.0084
2276;249628;0.017
2276;250330;0.0031
2276;250962;0.0072
2276;251140;0.0178
2276;251394;0.0065
2276;251843;0.0064
2276;251844;0.0106
2276;252865;0.0081
2276;254206;0.005
2276;257028;0.0096
2276;258938;0.0117
2276;260183;0.0067
2276;260897;0.0108
2276;264082;0.0082
2276;268622;0.0142
2276;270820;0.0151
2276;271195;0.0062
2276;271448;0.0039
2276;277639;0.0233
2766;1733;0.0011
2766;2766;1.0
2766;4017;0.0271
2766;6242;0.0067
2766;6323;0.0213
2766;6543;0.0072
2766;6563;0.0113
2766;7286;0.0303
2766;8066;0.0166
2766;8253;0.0312
2766;9417;0.0199
2766;9856;0.0088
2766;10314;0.0204
2766;11993;0.0017
2766;12982;0.0189
2766;13273;0.0126
2766;13582;0.0136
2766;13850;0.0114
2766;16106;0.0151
2766;17950;0.0284
2766;21576;0.0156
2766;22625;0.0128
2766;24194;0.0139
2766;25131;0.0185
2766;25409;0.0051
2766;28634;0.0117
2766;28938;0.0067
2766;29855;0.0225
2766;30487;0.0153
2766;30533;0.0201
2766;30735;0.0076
2766;30972;0.0016
2766;31308;0.0181
2766;32440;0.0087
2766;32721;0.0088
2766;34300;0.0127
2766;35836;0.0017
2766;36327;0.0299
2766;36609;0.0137
2766;37208;0.0068
2766;37538;0.0071
2766;37712;0.0148
2766;39467;0.0048
2766;39773;0.017
2766;40889;0.0172
2766;41781;0.0329
2766;42914;0.0161
2766;43806;0.0299
2766;44728;0.0207
2766;45557;0.0168
2766;47316;0.0124
2766;49460;0.017
2766;50225;0.0145
2766;53729;0.0354
2766;55187;0.0167
2766;55927;0.0154
2766;59150;0.0237
2766;59189;0.0162
2766;60707;0.0056
2766;61028;0.0084
2766;62862;0.0127
2766;62891;0.0098
2766;63394;0.0102
2766;64436;0.0149
2766;65258;0.0055
2766;66680;0.0174
2766;66942;0.028
2766;67840;0.0114
2766;70052;0.0236
2766;73681;0.0206
2766;75591;0.0232
2766;76151;0.0097
2766;76483;0.0313
2766;77480;0.0023
2766;77809;0.0079
2766;78448;0.0145
2766;78553;0.0063
2766;80538;0.038
2766;80555;0.0157
2766;80810;0.01
2766;81045;0.0246
2766;81560;0.0076
2766;81977;0.0143
2766;82831;0.0223
2766;83287;0.0097
2766;85526;0.0191
2766;85656;0.0121
2766;85701;0.0183
2766;86189;0.012
2766;86835;0.0224
2766;88122;0.0264
2766;88677;0.006
2766;88693;0.0031
2766;91832;0.0078
2766;92405;0.0072
2766;92652;0.0156
2766;94853;0.0033
2766;95932;0.0127
2766;96054;0.03
2766;96448;0.0215
2766;97874;0.0173
2766;100459;0.0124
2766;101305;0.0148
2766;101606;0.012
2766;101876;0.0104
2766;102275;0.005
2766;102647;0.0149
2766;105517;0.0245
2766;106007;0.0037
2766;106816;0.0301
2766;107244;0.0148
2766;109901;0.0153
2766;110934;0.0194
2766;112083;0.0111
2766;113270;0.013
2766;114444;0.0205
2766;115003;0.0202
2766;123883;0.0062
2766;124078;0.0081
2766;124079;0.0125
2766;124487;0.0203
2766;126296;0.0177
2766;126604;0.0265
2766;126693;0.0014
2766;127129;0.0424
2766;128085;0.0138
2766;128696;0.0114
2766;129851;0.001
2766;130554;0.0089
2766;132663;0.0129
2766;133689;0.0113
2766;134797;0.0177
2766;136139;0.0019
2766;136252;0.0284
2766;136382;0.0063
2766;137589;0.0215
2766;137688;0.0117
2766;138543;0.0296
2766;138578;0.0323
2766;141444;0.0196
2766;141710;0.0095
2766;141819;0.0092
2766;141901;0.0091
2766;141902;0.0124
2766;144255;0.025
2766;144555;0.0208
2766;145449;0.0136
2766;146175;0.0231
2766;146230;0.0166
2766;146348;0.0055
2766;147141;0.0158
2766;147451;0.0137
2766;147965;0.0046
2766;149069;0.0119
2766;150979;0.0103
2766;152186;0.0142
2766;153621;0.0064
2766;155147;0.0124
2766;162052;0.0211
2766;163804;0.0142
2766;163973;0.0084
2766;164323;0.0327
2766;168047;0.0189
2766;169779;0.0104
2766;170415;0.0552
2766;170513;0.0127
2766;170634;0.0122
2766;172512;0.0178
2766;173481;0.0133
2766;173684;0.0139
2766;174092;0.0141
2766;174830;0.0134
2766;177432;0.0096
2766;178199;0.0108
2766;179730;0.0161
2766;180032;0.0211
2766;180348;0.0184
2766;183995;0.0076
2766;187256;0.0287
2766;188010;0.016
2766;188951;0.0164
2766;189973;0.0076
2766;190459;0.0306
2766;192093;0.0181
2766;193499;0.0152
2766;193898;0.005
2766;194600;0.0364
2766;195116;0.0182
2766;195469;0.0312
2766;196160;0.0077
2766;196466;0.0211
2766;201684;0.0114
2766;202277;0.0236
2766;203017;0.0129
2766;203799;0.0103
2766;205980;0.015
2766;207246;0.0185
2766;208829;0.0164
2766;209373;0.0097
2766;209516;0.0228
2766;210959;0.0077
2766;212467;0.0094
2766;213316;0.0023
2766;214786;0.0064
2766;216466;0.0148
2766;216683;0.0153
2766;218552;0.0097
2766;220240;0.017
2766;221445;0.0159
2766;222204;0.0064
2766;222296;0.0121
2766;224138;0.0207
2766;224430;0.0139
2766;224525;0.0074
2766;225595;0.0047
2766;225996;0.0111
2766;227705;0.0085
2766;228681;0.0152
2766;229329;0.0074
2766;229741;0.0242
2766;230249;0.0325
2766;231237;0.0115
2766;235282;0.0067
2766;236058;0.0361
2766;236340;0.0191
2766;239584;0.0366
2766;239594;0.0098
2766;240567;0.012
2766;242073;0.0271
2766;243700;0.0098
2766;243745;0.0194
2766;244277;0.0153
2766;244736;0.0284
2766;245371;0.0203
2766;245645;0.0277
2766;246311;0.019
2766;247055;0.019
2766;247429;0.0106
2766;247447;0.0103
2766;249862;0.0009
2766;249924;0.0194
2766;250184;0.0219
2766;251140;0.0114
2766;251394;0.0096
2766;251843;0.0084
2766;251844;0.02
2766;252071;0.0211
2766;252222;0.0139
2766;253821;0.0419
2766;255092;0.0136
2766;255218;0.0142
2766;257028;0.0175
2766;257700;0.0155
2766;258938;0.0249
2766;259035;0.0359
2766;259260;0.0132
2766;259378;0.0386
2766;260897;0.0491
2766;263163;0.0118
2766;263325;0.0198
2766;263460;0.0111
2766;264031;0.0129
2766;264525;0.0393
2766;265083;0.0221
2766;266056;0.0077
2766;266865;0.0125
2766;267033;0.0135
2766;268030;0.0174
2766;268032;0.028
2766;268110;0.0095
2766;268932;0.0095
2766;271448;0.0227
2766;271705;0.0078
2766;274301;0.0153
2766;276680;0.023
2766;277427;0.0202
2766;277478;0.0152
2891;254;0.0198
2891;2891;1.0
2891;4017;0.012
2891;6543;0.0328
2891;8066;0.0589
2891;8245;0.0279
2891;8253;0.0141
2891;8681;0.0237
2891;10447;0.0179
2891;12824;0.0049
2891;13273;0.0226
2891;14422;0.0122
2891;21252;0.0235
2891;21364;0.022
2891;21576;0.0274
