UserId;SimilarUser;Similarity
120829;121167;0.0504
121135;32329;0.0679
121135;70014;0.0729
121135;88187;0.0658
121135;121135;1.0
121167;120829;0.0504
121167;121167;1.0
121167;156243;0.0631
121592;81045;0.0553
121592;121592;1.0
121592;154975;0.1
121592;193350;0.047
123543;23652;0.08
123543;55607;0.0774
123543;73022;0.0948
123543;123543;1.0
123543;138202;0.0684
123543;238246;0.0708
123543;257625;0.0831
124048;32329;0.0848
124048;67288;0.0814
124048;124048;1.0
124048;187981;0.0479
125514;47512;0.0391
125514;71897;0.0925
125514;96521;0.0672
125514;105572;0.0702
125514;125514;1.0
125514;127049;0.0539
125514;145161;0.0509
125514;191881;0.0758
125514;197000;0.0658
126928;126928;1.0
127049;49314;0.0723
127049;86123;0.0429
127049;94263;0.0371
127049;96521;0.0833
127049;103811;0.0545
127049;105572;0.0871
127049;125514;0.0539
127049;127049;1.0
127049;145161;0.0631
127049;170792;0.0477
127049;191881;0.0939
127049;212260;0.1322
127049;213708;0.0465
127049;226394;0.0865
127049;229742;0.0399
127049;230293;0.0482
127049;273465;0.0671
130792;81045;0.0685
130792;130792;1.0
130792;238246;0.0695
132522;132522;1.0
133225;133225;1.0
133225;188799;0.0892
133225;231374;0.0514
133225;253482;0.0614
134596;134596;1.0
134596;152696;0.0808
134596;198355;0.0408
135170;135170;1.0
135170;205145;0.0937
136747;20401;0.0396
136747;32329;0.0357
136747;86123;0.0288
136747;136747;1.0
136747;140423;0.0199
136747;183963;0.0067
136747;230496;0.0763
136747;254289;0.1645
136747;258151;0.0191
136747;262407;0.0132
138202;49314;0.0471
138202;100393;0.0483
138202;123543;0.0684
138202;138202;1.0
138202;183963;0.07
138202;238246;0.0726
140196;8801;0.0751
140196;9381;0.0583
140196;103811;0.0589
140196;140196;1.0
140423;20401;0.0219
140423;32329;0.0197
140423;75429;0.0523
140423;86123;0.0159
140423;136747;0.0199
140423;140423;1.0
140423;183963;0.0037
140423;258151;0.0106
140423;262407;0.0073
142556;142556;1.0
142861;142861;1.0
142861;172119;0.0658
142861;257625;0.0634
143427;34987;0.0577
143427;143427;1.0
143427;151653;0.0727
143427;259430;0.0603
144223;144223;1.0
144828;22495;0.0467
144828;26598;0.0676
144828;72100;0.0474
144828;144828;1.0
144828;218875;0.0948
144828;242878;0.0644
144828;257495;0.0694
144967;144967;1.0
145161;80203;0.0669
145161;96521;0.0788
145161;105572;0.0823
145161;112765;0.0649
145161;125514;0.0509
145161;127049;0.0631
145161;145161;1.0
145161;191881;0.0888
148863;103811;0.0647
148863;148863;1.0
148863;169310;0.0787
148863;201036;0.0809
148863;245311;0.0782
151002;54884;0.0845
151002;151002;1.0
151002;201036;0.2443
151002;245311;0.1022
151653;8801;0.0801
151653;32329;0.1362
151653;80516;0.095
151653;143427;0.0727
151653;151653;1.0
151653;214641;0.0721
151653;245311;0.2722
151653;259430;0.0527
151790;34215;0.0659
151790;75429;0.0497
151790;151790;1.0
152696;70014;0.0821
152696;82955;0.0631
152696;100393;0.0376
152696;134596;0.0808
152696;152696;1.0
152696;183963;0.1091
152696;189005;0.1202
152696;198355;0.0485
152696;212260;0.0905
153115;153115;1.0
154346;51826;0.0413
154346;154346;1.0
154346;257625;0.027
154975;25966;0.075
154975;55607;0.0866
154975;80203;0.089
154975;100393;0.1124
154975;116816;0.0837
154975;121592;0.1
154975;154975;1.0
154975;172119;0.0567
154975;205145;0.105
154975;241597;0.1018
154975;243490;0.0968
154975;259430;0.1362
156243;70014;0.0899
156243;121167;0.0631
156243;156243;1.0
156243;238489;0.0533
156876;156876;1.0
159259;159259;1.0
159727;159727;1.0
159977;25930;0.051
159977;39441;0.094
159977;56157;0.0552
159977;159977;1.0
160200;52441;0.0659
160200;160200;1.0
162886;162886;1.0
162886;253482;0.071
163187;163187;1.0
165149;165149;1.0
165420;165420;1.0
167556;31950;0.0506
167556;112765;0.0503
167556;117925;0.0174
167556;167556;1.0
167556;259430;0.0643
167556;276038;0.0506
168212;168212;1.0
168212;182931;0.0556
169054;34215;0.0722
169054;169054;1.0
169310;148863;0.0787
169310;169310;1.0
169310;176256;0.1507
169310;245311;0.0827
169770;70318;0.0664
169770;80203;0.0859
169770;169770;1.0
170792;47512;0.1415
170792;116816;0.0327
170792;127049;0.0477
170792;170792;1.0
170792;212260;0.0862
170792;230293;0.088
170792;238246;0.0566
172119;30385;0.0619
172119;91761;0.0759
172119;142861;0.0658
172119;154975;0.0567
172119;172119;1.0
172119;182506;0.0467
172119;184632;0.0718
172119;253482;0.0708
172700;172700;1.0
173018;24778;0.0556
173018;173018;1.0
174683;25930;0.0787
174683;174683;1.0
176256;169310;0.1507
176256;176256;1.0
182506;88187;0.0744
182506;172119;0.0467
182506;182506;1.0
182931;7887;0.0799
182931;168212;0.0556
182931;182931;1.0
182931;250764;0.0737
182931;276038;0.0671
182987;182987;1.0
183963;20401;0.0073
183963;32329;0.0066
183963;86123;0.0053
183963;136747;0.0067
183963;138202;0.07
183963;140423;0.0037
183963;152696;0.1091
183963;183963;1.0
183963;189005;0.1367
183963;212260;0.1029
183963;258151;0.0414
183963;262407;0.0025
184632;93085;0.0555
184632;172119;0.0718
184632;184632;1.0
184632;236399;0.0419
186457;186457;1.0
187397;25410;0.0542
187397;25966;0.0596
187397;187397;1.0
187981;124048;0.0479
187981;187981;1.0
187981;251575;0.0693
188799;23652;0.0318
188799;34987;0.0756
188799;54884;0.0501
188799;88187;0.0787
188799;117925;0.1033
188799;133225;0.0892
188799;188799;1.0
188799;231374;0.0799
188799;253482;0.0372
188799;258151;0.0497
189005;152696;0.1202
189005;183963;0.1367
189005;189005;1.0
189005;212260;0.1134
191881;96521;0.1172
191881;105572;0.1224
191881;125514;0.0758
191881;127049;0.0939
191881;145161;0.0888
191881;191881;1.0
193350;81045;0.0744
193350;121592;0.047
193350;193350;1.0
196493;196493;1.0
197000;63665;0.0552
197000;125514;0.0658
197000;197000;1.0
198355;134596;0.0408
198355;152696;0.0485
198355;198355;1.0
198355;201036;0.0371
198547;98344;0.1141
198547;198547;1.0
201036;1548;0.0837
201036;64679;0.0605
201036;80516;0.0992
201036;91761;0.054
201036;148863;0.0809
201036;151002;0.2443
201036;198355;0.0371
201036;201036;1.0
201036;218875;0.0803
205145;135170;0.0937
205145;154975;0.105
205145;205145;1.0
205145;243490;0.0932
205979;205979;1.0
209163;209163;1.0
209163;252657;0.0811
212260;82673;0.0586
212260;82955;0.0441
212260;127049;0.1322
212260;152696;0.0905
212260;170792;0.0862
212260;183963;0.1029
212260;189005;0.1134
212260;212260;1.0
212260;216724;0.0769
212260;218875;0.0791
212260;230293;0.0871
212260;230496;0.0822
212568;212568;1.0
212986;212986;1.0
213708;85616;0.0501
213708;86123;0.0764
213708;94263;0.0661
213708;127049;0.0465
213708;213708;1.0
213708;229742;0.071
214641;8801;0.0884
214641;80516;0.1049
214641;151653;0.0721
214641;214641;1.0
215143;215143;1.0
216724;212260;0.0769
216724;216724;1.0
218831;218831;1.0
218875;64679;0.0552
218875;91761;0.0493
218875;144828;0.0948
218875;201036;0.0803
218875;212260;0.0791
218875;218875;1.0
219722;219722;1.0
224635;224635;1.0
226297;226297;1.0
226394;16943;0.0777
226394;127049;0.0865
226394;226394;1.0
226462;34987;0.0664
226462;44837;0.0183
226462;80516;0.0751
226462;226462;1.0
226554;100393;0.0547
226554;226554;1.0
227054;55607;0.0784
227054;227054;1.0
227054;266807;0.0716
229742;26598;0.0681
229742;64679;0.0566
229742;86123;0.0656
229742;94263;0.0567
229742;103811;0.078
229742;116582;0.0783
229742;127049;0.0399
229742;213708;0.071
229742;229742;1.0
229742;236399;0.0752
229742;242878;0.0811
229742;249732;0.0479
230293;82673;0.076
230293;86123;0.0616
230293;108267;0.0297
230293;127049;0.0482
230293;170792;0.088
230293;212260;0.0871
230293;230293;1.0
230293;236399;0.0706
230496;82955;0.0425
230496;136747;0.0763
230496;212260;0.0822
230496;230496;1.0
230496;254289;0.2652
231374;105572;0.0809
231374;133225;0.0514
231374;188799;0.0799
231374;231374;1.0
231374;253797;0.0752
233738;96521;0.0822
233738;233738;1.0
234734;234734;1.0
235113;235113;1.0
236399;26598;0.0841
236399;50526;0.0811
236399;86123;0.0809
236399;103811;0.0963
236399;108267;0.039
236399;184632;0.0419
236399;229742;0.0752
236399;230293;0.0706
236399;236399;1.0
236399;249732;0.0592
236399;251575;0.051
238246;7887;0.0953
238246;47512;0.0571
238246;87051;0.0906
238246;100393;0.0666
238246;116816;0.0434
238246;123543;0.0708
238246;130792;0.0695
238246;138202;0.0726
238246;170792;0.0566
238246;238246;1.0
238489;156243;0.0533
238489;238489;1.0
241597;55607;0.0808
241597;85616;0.0358
241597;100393;0.1049
241597;108267;0.0666
241597;116816;0.0781
241597;154975;0.1018
241597;241597;1.0
241597;259430;0.1271
242544;25966;0.1168
242544;242544;1.0
242878;26598;0.0726
242878;72100;0.0508
242878;144828;0.0644
242878;229742;0.0811
242878;242878;1.0
243490;154975;0.0968
243490;205145;0.0932
243490;243490;1.0
245311;9381;0.0915
245311;32329;0.1412
245311;49314;0.0466
245311;67288;0.0617
245311;148863;0.0782
245311;151002;0.1022
245311;151653;0.2722
245311;169310;0.0827
245311;245311;1.0
245311;259430;0.1182
246216;93085;0.0695
246216;111241;0.089
246216;246216;1.0
246483;246483;1.0
246528;16943;0.0529
246528;68886;0.0666
246528;246528;1.0
249732;26598;0.0536
249732;103811;0.0614
249732;229742;0.0479
249732;236399;0.0592
249732;249732;1.0
250764;7887;0.0713
250764;8801;0.0803
250764;54884;0.0586
250764;56157;0.0727
250764;182931;0.0737
250764;250764;1.0
250764;276038;0.0599
251362;251362;1.0
251362;260840;0.0518
251575;187981;0.0693
251575;236399;0.051
251575;251575;1.0
252657;73022;0.0589
252657;209163;0.0811
252657;252657;1.0
253482;133225;0.0614
253482;162886;0.071
253482;172119;0.0708
253482;188799;0.0372
253482;253482;1.0
253797;25966;0.0614
253797;231374;0.0752
253797;253797;1.0
254289;136747;0.1645
254289;230496;0.2652
254289;254289;1.0
254417;254417;1.0
257495;144828;0.0694
257495;257495;1.0
257625;51826;0.0254
257625;123543;0.0831
257625;142861;0.0634
257625;154346;0.027
257625;257625;1.0
258151;8801;0.0589
258151;20401;0.021
258151;23652;0.0585
258151;32329;0.0189
258151;49314;0.0585
258151;55607;0.0503
258151;68886;0.0504
258151;86123;0.0153
258151;94263;0.0617
258151;136747;0.0191
258151;140423;0.0106
258151;183963;0.0414
258151;188799;0.0497
258151;258151;1.0
258151;262407;0.007
259430;49314;0.0293
259430;55607;0.1082
259430;67288;0.0388
259430;72100;0.0399
259430;100393;0.1404
259430;116816;0.1045
259430;143427;0.0603
259430;151653;0.0527
259430;154975;0.1362
259430;167556;0.0643
259430;241597;0.1271
259430;245311;0.1182
259430;259430;1.0
260781;260781;1.0
260840;80203;0.0667
260840;251362;0.0518
260840;260840;1.0
262407;20401;0.0145
262407;32329;0.0131
262407;86123;0.0106
262407;136747;0.0132
262407;140423;0.0073
262407;183963;0.0025
262407;258151;0.007
262407;262407;1.0
266807;503;0.0748
266807;55607;0.0821
266807;227054;0.0716
266807;266807;1.0
272395;272395;1.0
273465;13682;0.068
273465;127049;0.0671
273465;273465;1.0
275228;275228;1.0
275306;75429;0.1053
275306;82808;0.0494
275306;94263;0.0909
275306;275306;1.0
276038;7887;0.0649
276038;31950;0.0852
276038;87051;0.0618
276038;112765;0.0848
276038;167556;0.0506
276038;182931;0.0671
276038;250764;0.0599
276038;276038;1.0
276994;58168;0.0764
276994;276994;1.0
